,name,lastrevid,ores_prediction
5718,Tsyren-Dashi Dorzhiev (politician),1114096603,Start
5719,Konstantin Dyulgerov,1114558539,C
5720,Geydar Dzhemal,1110044206,C
5721,Vladimir Efimov,1013980467,C
5722,Alexander Filatov,1109325167,Stub
5723,Leonid Filimonov,1096032570,Stub
5724,Dmitry Nikolayevich Filippov,1107437055,Start
5725,Boris Furmanov,1096031779,Stub
5726,Herman Gref,1097253657,C
5727,Vladislav Grib,1067568226,Stub
5728,Dmitry Grigorenko,1098101739,Start
5729,Alexander Grigoryev,1097254572,Stub
5730,Alexander Georgiyevich Gromov,1067518485,Stub
5731,Vladimir Gusinsky,1113532491,GA
5732,Sergey Mikhaylovich Ignatyev,1107436068,Start
5733,Igor Ivanov (politician),1082339168,Start
5734,Gennady Igumnov,1104871539,C
5735,Vladislav Inozemtsev,1112067471,Start
5736,Nikita Isaev,1108718802,Start
5737,Grigory Isayev,1104091324,Start
5738,Anton Alexandrovich Ivanov,1111887823,Start
5739,Viktor Ivanov,1111889849,GA
5740,Leonid Ivashov,1114181869,C
5741,Boris Kagarlitsky,1114110086,C
5742,Karim Baylak-oolovich Sagaan-ool,1107447505,Stub
5743,Lev Kasso,1023638673,Start
5744,Gennady Kazmin,1115066790,Start
5745,Ruslan Khasbulatov,1109165439,Start
5746,Vyacheslav Khizhnyakov,1103028517,Start
5747,Vitaliy Khotsenko,1114935860,Start
5748,Andrei Klepach,1098564839,Stub
5749,Daniil Konstantinov,1108169709,C
5750,Gennady Konyakhin,1113703725,Stub
5751,Valentin Korabelnikov,1107204700,Start
5752,Andrey Korotkov,1097254788,Start
5753,Tatyana Koryagina,1109428319,Stub
5754,Konstantin Kosiakin,1078435995,Stub
5755,Konstantin Kostin (politician),1098564486,GA
5756,Pshemakho Kotsev,1057683992,B
5757,Mikhail Kovalchuk,1109153535,Start
5758,Aleksandr Kovalyov (politician),1066483568,Start
5759,Sergey Kravtsov (politician),1086279732,C
5760,Albert Krivchenko,1104173903,Stub
5761,Maxim Ksenzov,1112722741,GA
5762,Sergei Kukharenko,981865833,Start
5763,Dmitry Sergeyevich Kuzmin,1084815402,C
5764,German Kuznetsov,1080823202,Stub
5765,Mikhail Sergeevich Kuznetsov,1076563306,C
5766,Vladimir Kvachkov,1109002326,B
5767,Vladimir Laptev,1095471294,Stub
5768,Pyotr Latyshev,1113506778,Start
5769,Gennady Lebedev,1085533024,Start
5770,Igor Levitin,1098565066,GA
5771,Alexey Limanzo,1095898555,Stub
5772,Mikhail Lobanov,1114941700,GA
5773,Adilgerei Magomedtagirov,1101881487,Start
5774,Alexander Sergeyevich Makarov,1071134229,C
5775,Konstantin Malofeev,1112137638,C
5776,Akhmed Malsagov,1108240272,Start
5777,Evgeny Markin,1089432915,Start
5778,Vladimir Markin (journalist),1111884873,Stub
5779,Aleksandr Matovnikov,1115019616,GA
5780,Oleg Matveychev,1091953906,C
5781,Alexander Melnikov (politician),1021935583,Start
5782,Viktor Mikhailov (politician),1103531523,Stub
5783,Yevgeniya Mikhaylova,1080851008,Start
5784,Yevgeny Miller,1080825298,C
5785,Anatoly Mishnev,1105222950,Start
5786,Viktoriya Mitina,1114388100,Stub
5787,Mikhail Mokretsov,1115296902,Start
5788,Andrey Molchanov (businessman),1112768905,C
5789,Yuriy Molchanov,1112779683,Start
5790,Yevgeny Murov,1101226283,Start
5791,Valery Nazarov,1105957937,GA
5792,Vladimir Nikolayev (politician),1111372776,Start
5793,Valeriya Novodvorskaya,1095541057,GA
5794,Magomed Omarov (politician),1109566517,Start
5795,Kongar-ool Ondar,1093086725,Start
5796,Mikhail Oseevsky,1082420455,Start
5797,Mikhail Pakhomov,1080823535,Stub
5798,Nina Pereverzeva,1096203675,Stub
5799,Vladimir Petrovsky,1112067479,B
5800,Alexey Pleshakov,1100943430,Stub
5801,Andrey Podavalov,1103026410,Stub
5802,Anatoly Popov,1091180252,Stub
5803,"Sergey Popov (politician, born 1960)",1110241271,Start
5804,Vitaly Prilukov,1111057801,Stub
5805,Mikhail Prusak,1114096772,Start
5806,Viktor Rashnikov,1114957011,C
5807,Alexander Ryazanov,1106539266,Stub
5808,Fandas Safiullin,1100414698,Stub
5809,Vladimir Samozhenkov,1080825403,Stub
5810,Maria Sergeyeva,1105893508,Start
5811,Aleksei Shaposhnikov (politician),1090772724,Start
5812,Yevgeny Shaposhnikov,1114524280,C
5813,Ruslan Shaveddinov,1113689705,GA
5814,Roman Shaykhutdinov,1111055172,Start
5815,Pyotr Shilovsky,1093669018,Start
5816,Evgeny Shkolov,1112297382,C
5817,Alexander Shkurko,1114395638,Stub
5818,Aleksandr Shlyakhturov,1077147940,Stub
5819,Sergei Shmatko,1114096702,Start
5820,Yury Shutov,1090436906,C
5821,Anatoly Sliva,1103028407,Start
5822,Sergei Mikhailovich Smirnov,1090297059,Start
5823,Anatoly Sobchak,1113511384,C
5824,Valentina Sovkina,1007375263,Start
5825,Vladimir Starostenko,1114153845,C
5826,Sergei Storchak,1101913209,Start
5827,Denis Sverdlov,1109345703,Start
5828,Mikhail Svetov,1115503413,C
5829,Dmitry Ivanovich Sviatopolk-Mirsky,1111450361,Start
5830,Alexander Tarasov,1089097038,GA
5831,Sergei Ivanovich Tiulpanov,1112350018,Stub
5832,Kirill Tomashevich,971322102,Stub
5833,Sergey Tsoy,1084755816,Stub
5834,Alexander Turgenev,1104014205,Start
5835,Alipasha Umalatov,1094973437,Stub
5836,Dimitry Vasiliev,1080824990,Start
5837,Aleksandr Verkhovsky,1111908862,Start
5838,Sergey Verlin,1103424383,Stub
5839,Aleksandr Voloshin,1112768390,Start
5840,Lola Voronina,1080825066,Stub
5841,Oleg Vyugin,1111667077,Start
5842,Vasily Yakemenko,1105722458,Start
5843,Vladimir Yakunin,1112337553,C
5844,Mikhail Yefremov (politician),1113897347,Start
5845,Nikolai Yegorov (politician),1100427564,Stub
5846,Valentin Yumashev,1111138915,Start
5847,Igor Yusufov,1107903078,Start
5848,Vadim Zagladin,1103655257,Start
5849,Yury Zaostrovtsev,1112341299,Stub
5850,Vladimir Zaytsev,1083203316,Stub
5851,Valery Zorkin,1098784207,C
5852,Jacques Bihozagara,962450057,Start
5853,Francois Habitegeko,1093566116,Stub
5854,Soraya Hakuziyaremye,1113025870,Start
5855,Emmanuel Havugimana,1092282528,C
5856,Jean de Dieu Rurangirwa,1056019246,Stub
5857,Paul Kagame,1115862441,FA
5858,Froduald Karamira,1095387542,C
5859,Patrick Karegeya,1093281669,GA
5860,Alexandre Lyambabaje,1090449316,Start
5861,Christine Mukabunani,1068450641,Stub
5862,Monique Mukaruliza,1104981604,Start
5863,Thomas Nahimana,1112687307,Start
5864,François Ngarukiyintwali,1024022545,Stub
5865,Manasseh Nshuti,1080092568,Start
5866,Bernard Ntaganda,1056019386,Stub
5867,Solina Nyirahabimana,1115613385,Start
5868,Tharcisse Renzaho,1103863452,Start
5869,Anastase Shyaka,1088142303,Stub
5870,Gatabazi Jean Marie Vianney,1072416898,Start
5871,Protais Zigiranyirazo,1091835051,C
5872,Ricky Skerritt,1083795099,Start
5873,Sua Rimoni Ah Chong,1026249436,C
5874,Le Mamea Matatumua Ata,1058368388,Stub
5875,Va'aelua Eti Alesana,1056317694,Start
5876,Lauaki Namulauulu Mamoe,1105924212,C
5877,Tui Manuʻa Elisala,1112329208,C
5878,Toleʻafoa Solomona Toʻailoa,1040051734,Stub
5879,Tamaseu Leni Warren,1109671999,Stub
5880,Pio Chiaruzzi,1102951189,Stub
5881,Alessandro Mancini,1109440451,Stub
5882,Abdullah bin Faisal Al Saud (1831–1889),1115510332,GA
5883,Faisal bin Turki Al Saud (1785–1865),1115510126,GA
5884,Khalid bin Saud Al Saud (1811–1865),1115508234,C
5885,Armand-Pierre Angrand,1061043624,Stub
5886,Léopold Angrand,1093234974,Stub
5887,Alioune Badara Cissé,1101066687,Start
5888,Landing Badji,1093235128,Stub
5889,Cheikh Abdoul Khadre Cissokho,1075216122,Stub
5890,Modou Dia,1093235453,Stub
5891,Karamba Diaby,1112293494,C
5892,Youssou Diagne,1045109573,Stub
5893,Ibrahima Diallo (politician),1093235494,Stub
5894,Alioune Diop,1083577446,Start
5895,Cheikh Anta Diop,1114340224,GA
5896,Makhtar Diop,1105658956,C
5897,Ngalandou Diouf,1073073938,Start
5898,Cheikh Sadibou Fall,1104101465,Start
5899,Amadou Karim Gaye,1070369172,Stub
5900,Abbas Gueye,1055499648,Stub
5901,Aissa Mama Kane,1093235109,Stub
5902,Maïmouna Kane,1112938840,Stub
5903,Louis Le Gros,1103951329,Stub
5904,Amadou-Mahtar M'Bow,1110395778,Start
5905,Abdoul Aziz Mbaye,1104228582,Start
5906,Alioune Badara M'Bengue,1060926452,Stub
5907,Abdou Mbow,1043059347,Stub
5908,Penda Mbow,1088149192,Start
5909,Mamadou Bamba Ndiaye,1107438035,Stub
5910,Ndioro Ndiaye,1079855467,Start
5911,Khalilou Sall,1109928120,Stub
5912,Alioune Sarr,1106335288,C
5913,Assane Seck,1093235225,Stub
5914,Léopold Sédar Senghor,1110131122,GA
5915,Louis Jacques Senghor,1093235015,Stub
5916,Fatimata Seye Sylla,1012863505,Start
5917,Ousmane Sonko,1107427601,C
5918,Moustapha Sourang,1104101474,Start
5919,Branislav Andjelić,1112602637,C
5920,Vasilije Antonić,1046397354,Stub
5921,Shqiprim Arifi,1082363143,Start
5922,Sava Bjelanović,1081128278,Start
5923,Radmilo Bogdanović,1099253389,C
5924,Milenko Bojanić,1087862924,Stub
5925,Miloš Bojović (born 1938),1115089134,Start
5926,Stojan Bošković,1086699221,C
5927,Melko Čingrija,1078887578,Start
5928,Dragoslav Ćirković,1067963386,Stub
5929,Jovan Ćirković,1059400282,Start
5930,Dobrica Ćosić,1112008531,C
5931,Branislav Crnčević,1106879636,Start
5932,Dimitrije Davidović,1087660110,C
5933,Jovan Dejanović (politician),1108928519,Stub
5934,Stojimir Dobrosavljević,948320646,Stub
5935,Petar Dobrović,1089075335,Start
5936,Đura Dokić,1070594815,Start
5937,Panta Draškić,1064162273,Start
5938,Milorad Drašković,1092900587,Start
5939,Jovan Dučić,1082211776,C
5940,Milica Đurđević Stamenkovski,1113717164,Start
5941,Željko Fajfrić,1099453530,Stub
5942,Jevrem Grujić,1080713581,C
5943,Branislav Ikonić,1098336710,Stub
5944,Jovan Ilić,1113205322,Start
5945,Vlada Ilić,1078683933,GA
5946,Trivo Inđić,1113389874,Start
5947,Antonije Isaković,1057235218,Stub
5948,Oliver Ivanović,1110781072,C
5949,Golub Janić,1083111280,Start
5950,Đurica Jojkić,1059798583,Stub
5951,Dragić Joksimović,1100853216,Stub
5952,Dragutin Jovanović-Lune,1079710510,Start
5953,Dragan Jovanović (Yugoslav politician),1110036654,Stub
5954,Ljubomir Jovanović,1087632901,Start
5955,Stevan Knićanin,1102396011,C
5956,Milan Komnenić,1070857261,Start
5957,Josif Kostić,1083961566,Stub
5958,Drago Kovačević,1106827460,Start
5959,Milan Kovačević,1106995814,Start
5960,Bogoljub Kujundžić,1004921811,Start
5961,Ognjen Kuzmanović,1012902271,Stub
5962,Stjepan Mitrov Ljubiša,1099266672,C
5963,Panta Lunjevica,1021098036,Stub
5964,Čedomir Marjanović,1040820548,Stub
5965,Svetozar Marković,1074947381,C
5966,Dobrica Matković,1004905451,Stub
5967,Branko Mikašinović (politician),1030919277,Stub
5968,Miroslava Milenović,1108423117,Start
5969,Stevan Milosavljević,1072287796,Start
5970,Jevrem Nenadović,1086133404,Start
5971,Radovan Ničić,1099986846,Stub
5972,Vladimir Pavićević,1114141220,Start
5973,Đorđe M. Pavlović,1057492147,Stub
5974,Svetozar Pribićević,1093904984,C
5975,Medo Pucić,1081085155,C
5976,Stanko Radmilović,1031975915,Start
5977,Zoran Radojičić,1104115420,Start
5978,Miljko Radonjić,1089243958,Stub
5979,Miloš Radosavljević (politician),1008868122,Stub
5980,Žika Rafajlović,1010417854,Start
5981,Goran Rakić,1105188963,C
5982,Mita Rakić,1074905694,Start
5983,Dušan Salatić,1056918453,Stub
5984,Aleksandar Sandić,1086770734,C
5985,Miloš Savčić,1090027162,FA
5986,Arsenije Sečujac,1081133569,Start
5987,Stojan Simić,1059405629,Start
5988,Milan Smiljanić (priest),1009635579,Start
5989,Dragi Stamenković,1061050680,Stub
5990,Jovica Stanišić,1077489604,GA
5991,Tenka Stefanović,1074112381,Stub
5992,Dragiša Stojadinović,1099456616,C
5993,Savo Štrbac,1099456873,Start
5994,Jovan Subotić,1099456936,C
5995,Ilija Šumenković,1109096396,Start
5996,Ranko Tajsić,1079699589,Start
5997,Teodosije Maričević,1049200540,Start
5998,Mirko Tepavac,990045262,Stub
5999,Lazar Tomanović,1006895064,Stub
6000,Vasilije Trbić,1105497413,C
6001,Miloš Trifunović (politician),1100996406,GA
6002,Miloš Trivunac,1008868237,Start
6003,Dimitrije Tucović,1062103511,C
6004,Jovan Valenta,1079707469,Start
6005,Aleksandar Vasić (politician),892673943,Stub
6006,Dragan Velikić,1061323531,Stub
6007,Jovan Veselinov,1095927947,Stub
6008,Đorđe Vojnović,1024357513,Stub
6009,Milorad Vučelić,1114761288,Start
6010,Gavro Vučković Krajišnik,1107975991,Start
6011,Milija Zdravković,1103151078,Stub
6012,Dušan Zelenbaba,1094283630,Start
6013,Nebojša Zelenović,1099395107,Start
6014,Petar Živković,1104129672,Start
6015,Usame Zukorlić,1102194323,Start
6016,Charles Bastienne,1076671631,Stub
6017,Wallace Cosgrow,1076671993,Stub
6018,Didier Dogley,1076671502,Stub
6019,Errol Fonseka,1070911539,Stub
6020,Joel Morgan,1079606825,Stub
6021,Satya Naidu,1066946719,Start
6022,T. J. Alldridge,1083153375,Stub
6023,John Amadu Bangura,1098272585,C
6024,Arnold Jonathan Bishop-Gooding,1101346073,Start
6025,Christopher Okoro Cole,1110752519,Start
6026,Moinina Fofana,949534467,Stub
6027,Isatu Fofanah (politician),1079483963,Stub
6028,David J. Francis (politician),1092035699,C
6029,Momoh Gulama,949562875,Start
6030,Mohamed Wurie Jalloh,1009329190,Stub
6031,Henry M. Joko-Smart,1099837505,Start
6032,Andrew Juxon-Smith,1104489204,Stub
6033,Sunkari Kabba-Kamara,1077051140,Start
6034,Yahya Kanu,1107226049,Start
6035,Edward Kargbo,1094590470,Stub
6036,Momodu Kargbo,1081953244,Stub
6037,Danda Mohamed Kondeh,949695532,Stub
6038,David Lansana,1100260184,C
6039,Henry Josiah Lightfoot Boston,1115228918,Start
6040,Émile F. Luke,1110752536,Stub
6041,Henry O. Macauley,1087779835,Stub
6042,Alie Badara Mansaray,1000259166,Stub
6043,Mohamed Kamarainba Mansaray,1105894039,C
6044,Solomon Musa,1078399680,Start
6045,Thomas Peters (revolutionary),1102429329,C
6046,Bai Kelfa Sankoh,1093263811,Stub
6047,Tinga Seisay,1103837195,C
6048,Solomon Athanasius James Pratt,1104360217,Stub
6049,Valentine Strasser,1109040965,C
6050,Alpha Timbo,971644466,Start
6051,Andrew Kuan,1106351077,Start
6052,Lim Han Hoe,1108446872,C
6053,Ooi Boon Ewe,1103546461,Start
6054,Rudolf Filkus,1006072918,Stub
6055,Ján Francisci-Rimavský,1107024861,C
6056,Jozef Gregor-Tajovský,1084055090,C
6057,Milan Haborák,1065133185,Start
6058,Ivan Hopta,1106148875,Stub
6059,Jozef Miloslav Hurban,1102138127,C
6060,Antonín Janoušek,1081772760,Start
6061,Ján Kollár,1105810000,C
6062,Juraj Košút,1098001466,C
6063,Ivan Lesay,1093239574,GA
6064,Ivan Lexa,1113198710,Start
6065,Ján Lunter,1105947402,Start
6066,Štefan Osuský,1080228202,C
6067,Gabriel Palacka,1109948113,Start
6068,Simona Petrík,1112839272,C
6069,Julián Šimko,1090354432,Stub
6070,Jozef Sivák,1105404075,Stub
6071,Radovan Sloboda (politician),1106146529,Start
6072,Ľudovít Štúr,1104491431,B
6073,Jaroslav Svěchota,1115512326,Start
6074,8th National Assembly of Slovenia,1110653139,B
6075,Viktor Avbelj,1076931457,Stub
6076,Josef Anton Barbo von Waxenstein,1099768272,Start
6077,Joseph Emanuel Barbo von Waxenstein,1114107894,Start
6078,Tatjana Bobnar,1110339618,Start
6079,József Borovnyák,1095084562,Stub
6080,Klemen Boštjančič,1111951290,Start
6081,Uroš Brežan,1110339465,Start
6082,Ivan Cankar,1072162015,C
6083,Jože P. Damijan,1006800884,GA
6084,Lambert Ehrlich,1090244530,GA
6085,Emilija Stojmenova Duh,1101796769,Start
6086,Josip Ferfolja,1099213916,Start
6087,Sanja Ajanovič Hovnik,1110339664,Start
6088,Johann Nepomuk Hradeczky,1030361090,Start
6089,Božidar Jakac,1089135416,C
6090,József Klekl (politician),1091872792,Start
6091,József Klekl (writer),1078005718,Start
6092,Boris Kraigher,1063586220,Stub
6093,Jožef Krajnc,1114850674,Start
6094,Ivan Kramberger,1102238755,Start
6095,István Kühár,1078006386,Stub
6096,Matija Majar,1078006826,Start
6097,Andrej Marinc,1095085152,Stub
6098,Mark Boris Andrijanič,1114119903,Start
6099,Drago Marušič,1101649728,Start
6100,Matej Arčon,1091947189,Start
6101,Anton Novačan,1099927478,Start
6102,Igor Papič,1110338248,Stub
6103,Dominika Švarc Pipan,1110339643,Start
6104,Jože Podgoršek,1100530431,Stub
6105,Dušan Šinigoj,1011743534,Stub
6106,Matija Škerbec,1084428429,B
6107,Alenka Smerkolj,1085316550,Start
6108,Janko Smole,1076927921,Stub
6109,Franc Snoj,1089996788,Stub
6110,Patricija Šulin,1057402692,Stub
6111,József Szakovics,1078575911,Start
6112,Vilmos Tkálecz,1011171974,Stub
6113,Ludvik Toplak,1099224184,Start
6114,Asta Vrečko,1110339536,Start
6115,Valentin Zarnik,1095084255,Stub
6116,Janez Zemljarič,1076929779,Stub
6117,Nestor Ghiro,1103157870,Stub
6118,John Dean Kuku,1103157243,Stub
6119,Doreen Kuper,1071176674,Start
6120,Eric Lawson (politician),1103173015,Start
6121,John Maneniaru,1103157725,Stub
6122,Andrew Manepora,1103157719,Stub
6123,Julian Moti,1097797290,C
6124,Bartholomew Parapolo,1103157673,Stub
6125,Daniel Suidani,1109257595,Start
6126,Anthony Veke,921555219,Stub
6127,Joseph Waleanisia,1103157537,Stub
6128,Ajilon Jasper Nasiu,1103157600,Stub
6129,Hassan Adan Wadadid,1042858869,Start
6130,Raqiya Haji Dualeh Abdalla,1070088517,C
6131,Mohamoud Diriye Abdi Joof,1025168021,Stub
6132,Abdihakim Luqman,1050295609,Stub
6133,Abdillahi Fadal Iman,1108538185,Stub
6134,Ahmed Abdisalam Adan,1103645386,C
6135,Abukar Umar Adani,1062681170,Stub
6136,Abshir Aden Ferro,1080801324,C
6137,Aden Isaq Ahmed,1089541757,Start
6138,Abdulahi Ahmed Afrah,1062657842,Stub
6139,Agalule,969628551,Stub
6140,Ahmed Abdi Mohamed,1100656544,C
6141,Abdirahman Ahmed,1024854466,Stub
6142,Abdullahi Mohamed Ali,1086170226,Start
6143,Ahmed Ibrahim Artan,1091235719,Start
6144,Awad Ahmed Ashareh,934134220,Stub
6145,Ali Abdi Aware,1101217147,Stub
6146,Abdurahman Abdullahi Baadiyow,1100441625,Start
6147,Bashir Bililiqo,1111557716,Stub
6148,Abdinuur Biindhe,1095417153,Stub
6149,Hussein Hagi Bood,1106104619,Stub
6150,Abdi Hassan Buni,1091978667,Start
6151,Dahir Mohamud Gelle,1086845086,Stub
6152,Abdikarin Dahir,919546861,Stub
6153,Abdikarim Dhaaye,916623039,Stub
6154,Ali Dhere,1111018225,Stub
6155,Djama Ali Moussa,1084934202,Stub
6156,Ahmed Farah Dualeh,1088167837,Stub
6157,Mohamed Omar Dubad,1036128178,Start
6158,Osman Dubbe,1104337611,Start
6159,Mohamed Ali Facaye,959891467,Stub
6160,Abdulcadir Gabeire Farah,1083176145,B
6161,Abdulrahim Abby Farah,1082812482,C
6162,Ahmed Moalim Fiqi,1115853537,Start
6163,Mohamud Abdi Gaab,1059533900,Stub
6164,Ahmed Gacmayare,1055233016,Stub
6165,Garaad Abdulahi Garaad Soofe,1092287063,Start
6166,Garab-Yare,948816741,Stub
6167,Jama Mohamed Ghalib,1113251693,Start
6168,Ahmed Mohamed Gulaid,1088536676,Stub
6169,Yusuf Ahmed Hagar Dabageed,1057222114,Start
6170,Zakaria Mohamed Haji-Abdi,1001700462,Start
6171,Anisa Hajimumin,1114018333,Start
6172,Abdulkadir Abdi Hashi,1033350989,Start
6173,Mohamed Ali Hassan,1051816121,Stub
6174,Zakia Hussein,1112017371,Stub
6175,Abdirahman Haji Aden Ibbi,1093240772,Stub
6176,Ibraahim Guure,1041051193,Stub
6177,Hanifa Mohamed Ibrahim,1042602017,Stub
6178,Ahmed Mohamed Iman,1093959197,Stub
6179,Ibrahim Artan Ismail,1092718719,Stub
6180,Mohamed Sheikh Ismail,1009328790,Start
6181,Yusuf Mohamed Ismail,1030025861,Start
6182,Abdihamid Sheikh Abdisalam Isse,993306568,Stub
6183,Ahmed Sheikh Jama,971059346,Stub
6184,Bashir Mohamed Jama,1047607338,Start
6185,Farah Ali Jama,1069321898,Start
6186,Hibaq Jama,1082993295,Stub
6187,Mohamed Yusuf Jama,1105894241,Stub
6188,Abdirahman Janaqow,1016481335,Start
6189,Yusuf Hussein Jimaale,1109018708,Stub
6190,Abdirizak Jurile,1115857480,Start
6191,Muna Khalif,1098095871,Start
6192,Mohammed Awale Liban,1056519656,Stub
6193,Maslah Mohammed Siad Barre,1049402564,Start
6194,Mohammed Abdullah Hassan,1115797248,C
6195,Hassan Ali Mire,1113047346,C
6196,Hassan Moalim,1101935309,Stub
6197,Mohamed Ainanshe Guled,1074486381,Start
6198,Abdinur Sheikh Mohamed,1048396818,Stub
6199,Abdullahi Mohamed Nur,1044041777,Stub
6200,Haji Ibrahim Nur,1089443067,Stub
6201,Mohamed Nur,1050474386,C
6202,Mohamed Ali Nur,1059166816,GA
6203,Abdilqadir Ali Omar,1004888349,Stub
6204,Musa Kassim Omar,991598166,Stub
6205,Mustafa Mohammed Omar,1115032770,Start
6206,Abdirahman Dahir Osman,975462878,Stub
6207,Jama Abdullahi Qalib,1105878436,Stub
6208,Djama Rabile Ghod,1100056788,Start
6209,Said Mohamed Rage,994839148,Stub
6210,Ali Said Raygal,985430850,Stub
6211,Abdulkadir Sheikh Sakhawudeen,1113086828,Stub
6212,Yusuf Osman Samatar,998215519,GA
6213,Mohamed Adan Saqadhi,1095290994,Stub
6214,Aden Saran-Sor,919377968,Stub
6215,Ali Sheegow,1025739043,Stub
6216,Said Hassan Shire,1009111397,Stub
6217,Mohamud Siraji,1098114316,C
6218,Hawo Tako,1106611306,Stub
6219,Khalif Mumin Tohow,1105752730,Start
6220,Abdi Mohamed Ulusso,1106387858,Stub
6221,Omar Ismail Waberi,1074732557,Stub
6222,Deqa Yasin,1032785373,Start
6223,Deeq Sulaiman Yusuf,977166270,Start
6224,Mohamoud Hashi Abdi,1042062671,Stub
6225,Muse Bihi Abdi,1105150647,C
6226,Abdilahi Husein Iman Darawal,1062337689,Stub
6227,Abdillahi Mohamed Dahir,1055763252,Stub
6228,Omar Ali Abdillahi,961838890,Stub
6229,Abdirahim Ali Ismail,1033777237,Stub
6230,Mohamed Yusuf Abdirahman,1056374599,Stub
6231,Abdullahi Abdi Omar,1107511169,Stub
6232,Abdirahman Mohamed Abdullahi,1093454962,C
6233,Ahmed Haji Ali Adami,991379241,Stub
6234,Suleiman Mohamoud Adan,1100648418,Stub
6235,Zamzam Abdi Adan,1104180941,Stub
6236,Ahmed Aw Dahir,1062918876,Start
6237,Mohammed Ahmed Alin,1067230288,Stub
6238,Mohamed Nour Arrale,1010517655,Stub
6239,Abdirizak Ibrahim Mohamed Attash,1106387976,Stub
6240,Abdirahman Aw Ali Farrah,1090813639,Start
6241,Bashe Awil Omar,1080305059,Stub
6242,Buurmadow,1060454282,Start
6243,Mohamed Abdi Dhinbil,1105389938,Stub
6244,Hussein Ali Duale,1061678975,Start
6245,Hussein Abdi Dualeh,1046373247,Start
6246,Bashe Mohamed Farah,1100193203,Stub
6247,Khadra Haji Ismail Geid,1110909858,Stub
6248,Dayib Gurey,1105996972,Stub
6249,Suleiman Hassan Haddi,1080321751,Stub
6250,Suleiman Haglotosiye,1113248839,Start
6251,Hassan Ismail Yusuf,1115803831,Start
6252,Abdiaziz Hussein Hassan,1050666572,Stub
6253,Hussein Mohamed Mohamoud,1025215950,Stub
6254,Ibrahim Megag Samatar,1100656361,Start
6255,Hassan Isse Jama,1082326113,Start
6256,Abdiqani Mohamoud Jidhe,1102025422,Stub
6257,Dahir Riyale Kahin,1114879468,Start
6258,Mohamed Hussein Jama,1057643441,Stub
6259,Ahmed Mohamed Mohamoud,1114881150,GA
6260,Mohamed Ahmed Mohamud,1069732157,Stub
6261,Nafisat Yusuf Mohammed,1013484175,Start
6262,Ismail Haji Nour,1080319184,Stub
6263,Osman Saleban Jama,1073933365,Start
6264,Liban Yusuf Osman,1078601021,Start
6265,Ahmed Muhammad Aden Qeybe,1100656814,Stub
6266,Abdirisaq Waberi Roble,964350062,Stub
6267,Jibrell Ali Salad,1086444472,Start
6268,Abdirahman Saylici,1106387960,Stub
6269,Abdirahman Ahmed Ali Tuur,1114877231,C
6270,Faysal Ali Warabe,1105125295,C
6271,Ali Mohamed Warancadde,1050457012,Stub
6272,Ahmed Yusuf Yasin,1082812507,Stub
6273,Mohamed Yonis,1092949757,C
6274,Ali Mohamed Yussuf,1021493082,Stub
6275,Isse Ahmed Yusuf,1005192126,Stub
6276,Dulton Adams,1086408049,Stub
6277,Bongani Baloyi,1084870878,C
6278,Henry Barrington,1091913293,Start
6279,Japie Basson,1091913341,Start
6280,Christiaan Frederik Beyers,1099763792,Start
6281,Hendrietta Bogopane-Zulu,1091913446,Start
6282,Bongani Bongo,1093781956,C
6283,Henry Burton (South African politician),1103715218,Start
6284,Shaun Byneveldt,1086431155,Stub
6285,Marshall Campbell,1112455259,Start
6286,Geoffrey Cronjé,1087229553,Stub
6287,Rowan Cronjé,1090126948,C
6288,David Dichaba,1087229999,Stub
6289,Stephanus Jacobus du Toit,1070184582,GA
6290,Jennifer Ferguson,1084878734,Start
6291,Benjamin Wesley Greenacre,1088248229,Stub
6292,Owen Horwood,1084875345,Start
6293,Danie Hough,1096032434,Stub
6294,John William Jagger,1088423836,Start
6295,Christina Jasson,1095281104,Start
6296,Makhosi Khoza,1110352747,Start
6297,Adam Kok III,1084880247,C
6298,Cornelius Kok II,1027218749,Start
6299,Joel Krige,1092237074,Stub
6300,Johannes Christoffel Krogh,1097324284,Start
6301,Dawid Kruiper,1084880270,Start
6302,Cornelis Jacobus Langenhoven,1100944645,C
6303,Maruping Lekwene,1088788887,Start
6304,Lindiwe Mabuza,1100374167,C
6305,Elizabeth Mafekeng,1084880274,C
6306,Mmusi Maimane,1115303784,GA
6307,Geoff Makhubo,1098843482,C
6308,Mabel Malherbe,1091904503,Start
6309,Neo Maneng,1090707645,Stub
6310,Themba Maseko,1084880381,Start
6311,Bandile Masuku,1115516317,C
6312,Qaqambile Matanzima,1084880360,C
6313,Khayelihle Mathaba,1084880305,Stub
6314,Graham McIntosh,1071895270,C
6315,Ntombi Lentheng Mekgwe,1084875290,Stub
6316,Jan Meyer,1100262444,B
6317,Clarence Mini,1084878322,C
6318,Wilton Mkwayi,1101374740,C
6319,Zwakele Mncwango,1114285475,C
6320,Ellen Molekane,1084871818,Stub
6321,Silas Molema,1087407617,Start
6322,John Moodey,1098205766,C
6323,Frederick Moor,1086100029,Start
6324,Viola Motsumi,1084876921,Start
6325,Dali Mpofu,1113078843,Start
6326,Mpumi Mpofu,1084874811,Stub
6327,Bongani Msomi,1084870895,Stub
6328,Prema Naidoo,1086619086,Start
